CreditScore,Geography,Gender,Age,EstimatedSalary,Balance,NumOfProducts,HasCrCard,IsActiveMember,Exited,Tenure
602,France,Female,25.0,101274.17,0.0,2,1,1,0,0
500,France,Female,34.0,140268.45,0.0,1,1,1,0,6
422,France,Male,41.0,11663.09,153238.88,1,0,0,0,6
615,France,Male,35.0,150784.29,0.0,2,0,0,0,7
635,France,Female,78.0,119400.08,47536.4,1,1,1,0,6
711,France,Female,32.0,126188.42,0.0,2,0,0,0,1
834,France,Male,36.0,89983.02,142882.49,1,0,0,1,8
633,France,Female,44.0,29761.29,0.0,2,0,0,0,7
650,France,Female,31.0,27073.81,160566.11,2,0,0,0,1
743,Germany,Male,65.0,96399.67,131935.51,1,1,1,1,2
567,France,Male,38.0,45422.89,127678.8,2,0,0,0,6
706,Germany,Female,46.0,108699.59,105214.58,1,0,0,1,4
638,France,Male,46.0,38967.29,139859.54,1,0,0,0,9
641,France,Female,38.0,116466.19,0.0,2,0,0,0,3
574,France,Female,34.0,17993.43,112324.45,2,1,1,0,5
642,Germany,Male,30.0,43250.54,134497.27,1,0,0,0,8
722,Spain,Female,35.0,125240.8,120171.58,1,0,0,0,1
623,France,Male,23.0,191415.94,106012.2,2,1,1,0,1
681,France,Male,25.0,90860.97,0.0,1,1,1,0,5
530,France,Female,34.0,141872.52,0.0,2,1,1,0,8
797,France,Female,55.0,49418.87,0.0,4,1,1,1,10
653,France,Male,51.0,170426.65,0.0,1,0,0,1,3
850,Germany,Male,42.0,51016.02,119839.69,1,1,1,1,8
581,Spain,Male,34.0,81175.25,0.0,2,1,1,0,1
589,Germany,Male,38.0,99106.97,92219.21,1,0,0,0,8
555,Germany,Male,48.0,79134.78,142055.41,2,1,1,0,3
748,France,Female,49.0,163550.58,29602.08,1,0,0,1,7
745,France,Female,46.0,67769.94,0.0,2,1,1,0,7
730,France,Male,34.0,126592.01,0.0,2,1,1,0,1
565,France,Female,44.0,89602.81,0.0,2,1,1,0,1
778,France,Male,37.0,179421.84,141803.77,1,1,1,0,3
812,France,Male,24.0,156906.15,0.0,2,1,1,0,10
526,France,Male,42.0,168486.02,0.0,1,1,1,0,1
708,France,Female,47.0,132730.07,126589.12,2,1,1,1,0
680,France,Male,33.0,39057.67,108393.35,1,1,1,0,2
567,Spain,Male,43.0,174606.35,115643.58,2,0,0,0,2
564,Spain,Male,48.0,79259.77,132876.23,1,0,0,0,5
709,France,Female,24.0,168515.61,110949.41,1,1,1,0,3
629,France,Male,46.0,161125.67,130666.2,1,1,1,1,1
510,France,Female,45.0,77878.62,103821.47,2,1,1,0,10
506,France,Female,32.0,80823.02,0.0,1,1,1,0,3
605,France,Male,39.0,119348.28,0.0,1,1,1,0,7
650,Spain,Male,32.0,178331.36,132187.73,2,1,1,0,1
850,Germany,Male,49.0,119174.88,98649.55,1,0,0,1,8
489,Germany,Male,38.0,82662.73,126444.08,2,1,1,0,2
659,Germany,Female,30.0,40441.1,154159.51,1,0,0,0,8
753,France,Female,43.0,109881.71,0.0,2,0,0,0,5
477,Germany,Male,48.0,157937.35,129250.0,2,1,1,0,8
610,Spain,Female,45.0,38276.84,0.0,1,0,0,1,3
619,France,Female,33.0,65222.48,167733.51,2,1,1,0,2
619,Germany,Female,31.0,2181.94,56116.3,2,0,0,0,2
758,France,Female,30.0,156249.06,141581.08,1,0,0,0,3
516,Germany,Male,50.0,45591.23,139675.07,2,0,0,0,7
789,France,Female,27.0,79458.12,66201.96,1,1,1,0,8
687,France,Female,44.0,103042.2,0.0,2,0,0,1,9
485,Germany,Male,34.0,70209.83,133658.24,1,0,0,0,3
446,Germany,Male,25.0,176743.51,136202.78,1,0,0,0,3
597,France,Female,60.0,10703.53,131778.08,1,0,0,1,0
712,Spain,Male,74.0,151425.82,0.0,2,0,0,0,5
522,France,Female,34.0,3894.34,0.0,2,1,1,0,3
805,Germany,Female,26.0,28861.69,42712.87,2,1,1,0,8
781,France,Female,28.0,177703.15,0.0,2,0,0,0,4
689,Spain,Female,57.0,136649.8,0.0,2,0,0,1,4
670,Germany,Male,31.0,175894.24,142631.54,2,1,1,0,1
670,France,Male,33.0,76257.46,141204.65,2,0,0,0,2
524,Germany,Female,25.0,193668.49,131402.21,1,0,0,0,7
734,Spain,Female,39.0,125671.29,92636.96,2,1,1,0,3
489,France,Female,51.0,174098.28,0.0,2,1,1,1,3
578,Germany,Female,31.0,187866.21,102088.68,4,0,0,1,5
622,Spain,Male,39.0,100862.36,0.0,2,1,1,0,9
843,France,Female,38.0,10804.04,134887.53,1,1,1,0,8
687,France,Male,48.0,170893.85,0.0,2,1,1,0,4
700,Spain,Male,28.0,22698.56,159900.38,1,0,0,0,8
410,Germany,Female,50.0,89822.48,102278.79,2,0,0,0,2
537,France,Female,41.0,175262.49,0.0,2,1,1,0,0
780,France,Female,43.0,15705.27,0.0,1,1,1,0,0
652,Spain,Male,58.0,170025.43,0.0,2,1,1,0,6
620,Germany,Male,35.0,17242.79,76989.97,1,1,1,0,0
697,France,Female,23.0,79734.23,0.0,2,1,1,0,10
786,France,Male,35.0,92712.97,0.0,2,0,0,0,3
850,Germany,Female,39.0,99689.48,114491.82,1,0,0,0,5
749,Germany,Male,54.0,93336.3,144768.94,1,0,0,1,3
445,France,Male,31.0,175893.53,145056.59,1,1,1,0,7
443,Germany,Male,50.0,42840.18,117206.3,1,0,0,1,3
637,Germany,Male,41.0,140298.24,138014.4,2,0,0,0,2
616,Germany,Female,45.0,144000.59,128352.59,3,1,1,1,6
756,France,Female,23.0,113408.11,112568.31,1,1,1,0,1
644,France,Male,33.0,96420.58,0.0,1,0,0,0,2
850,Germany,Male,41.0,125806.3,176958.46,2,1,1,0,1
703,Germany,Female,38.0,65720.92,99167.54,1,0,0,0,9
684,Spain,Female,42.0,31002.03,103210.27,1,0,0,0,3
706,Germany,Female,48.0,158248.71,104478.12,3,1,1,1,10
580,Spain,Male,61.0,94677.83,125921.37,1,1,1,0,8
777,Spain,Female,35.0,17257.72,0.0,2,1,1,0,3
676,Germany,Male,48.0,101397.86,80697.44,1,0,0,0,3
708,France,Female,44.0,84870.23,161887.81,2,0,0,0,2
809,France,Male,24.0,183515.13,109558.36,1,0,0,0,7
588,France,Male,38.0,75969.19,124271.26,1,0,0,0,1
623,France,Male,43.0,146379.3,0.0,2,1,1,0,1
537,Spain,Male,42.0,127154.8,190569.23,1,1,1,0,1
536,Spain,Male,53.0,2019.78,143923.96,1,0,0,1,2
769,France,Male,48.0,197885.72,96542.16,2,1,1,0,2
690,France,Male,33.0,138017.68,0.0,2,0,0,0,5
771,Spain,Male,45.0,170984.97,139825.56,1,0,0,1,0
497,Germany,Male,24.0,55859.27,111769.14,2,0,0,0,6
622,Spain,Male,37.0,4459.5,0.0,2,0,0,0,4
602,Spain,Male,30.0,102135.92,113672.18,2,0,0,0,9
543,France,Female,32.0,112771.95,147256.86,1,0,0,0,7
520,Spain,Male,45.0,32903.93,107023.03,1,0,0,0,7
669,France,Male,37.0,162260.93,125529.55,1,1,1,0,1
631,Spain,Female,41.0,87959.83,0.0,1,0,0,0,0
537,Germany,Male,48.0,166476.95,131834.8,1,0,0,1,4
732,France,Male,62.0,25438.87,0.0,2,1,1,0,2
844,Spain,Male,56.0,157230.06,99529.7,1,1,1,1,5
838,Spain,Male,35.0,197305.91,0.0,2,1,1,0,0
652,France,Male,27.0,44435.76,107303.72,2,0,0,0,10
660,France,Male,33.0,181051.99,72783.42,1,0,0,0,0
692,Spain,Female,44.0,159069.37,0.0,1,1,1,0,8
588,France,Female,35.0,155485.24,0.0,2,1,1,0,0
533,Germany,Female,22.0,43852.05,115743.6,1,0,0,0,10
850,France,Male,43.0,140071.57,161256.53,1,1,1,0,4
511,France,Male,27.0,49089.36,0.0,2,1,1,0,8
530,Spain,Male,44.0,55893.37,0.0,2,0,0,0,6
554,France,Male,31.0,192660.55,0.0,2,1,1,0,1
585,Germany,Female,40.0,137028.51,162261.01,2,0,0,0,3
754,France,Male,39.0,34430.16,74896.33,1,0,0,0,3
474,France,Male,54.0,108409.17,0.0,1,0,0,1,3
837,Germany,Male,35.0,145325.32,144037.6,1,0,0,0,0
567,France,Female,23.0,81425.61,93522.2,1,1,1,0,9
800,Spain,Male,38.0,51553.43,0.0,2,0,0,0,1
646,France,Male,18.0,52795.15,0.0,2,1,1,0,10
627,Germany,Male,38.0,84270.09,106922.92,2,1,1,0,8
505,France,Male,26.0,145011.62,112972.57,1,0,0,0,8
566,Germany,Female,35.0,66245.44,123042.0,1,0,0,1,1
619,Germany,Female,33.0,36446.74,100488.92,2,1,1,0,3
757,France,Female,44.0,137136.29,123322.15,1,0,0,0,4
648,France,Male,32.0,117323.31,0.0,1,1,1,0,0
621,Spain,Male,42.0,74157.71,68683.68,1,1,1,0,8
543,Germany,Male,49.0,104253.56,59532.18,1,0,0,0,6
658,France,Female,43.0,2748.72,140260.36,2,0,0,0,7
633,Germany,Male,50.0,195937.16,88302.65,1,1,1,0,7
648,France,Female,19.0,22101.86,0.0,2,1,1,0,1
501,Germany,Male,40.0,126535.92,114655.58,1,0,0,0,5
683,France,Female,42.0,44692.63,148283.94,1,1,1,1,4
619,Spain,Female,38.0,112442.63,0.0,1,0,0,1,1
705,France,Female,35.0,66331.01,0.0,2,1,1,0,3
638,Germany,Female,53.0,16657.68,123916.67,1,0,0,1,1
710,France,Female,31.0,20081.3,0.0,2,0,0,0,1
590,France,Female,54.0,93820.49,0.0,2,1,1,1,4
725,France,Male,43.0,130795.52,165896.0,2,0,0,0,2
638,France,Female,32.0,160129.99,0.0,2,0,0,0,0
791,France,Male,36.0,189969.91,111168.97,1,1,1,0,6
702,France,Female,40.0,9712.52,103549.24,1,0,0,1,1
607,France,Female,32.0,196062.01,0.0,2,0,0,0,6
535,France,Male,30.0,125710.53,103804.97,1,1,1,0,6
651,France,Male,45.0,23054.51,165901.59,2,0,0,1,2
506,Germany,Male,59.0,170679.74,119152.1,2,1,1,0,8
511,Spain,Female,57.0,181258.76,122950.31,1,1,1,0,8
757,France,Female,51.0,22835.13,0.0,1,1,1,1,1
768,Germany,Male,49.0,102397.22,133384.66,1,0,0,1,1
757,France,Male,32.0,115950.96,0.0,2,0,0,0,9
663,Spain,Male,64.0,15876.52,0.0,2,1,1,0,6
537,Germany,Female,37.0,117690.58,158411.95,4,1,1,1,7
570,Germany,Male,29.0,173792.77,122028.65,2,1,1,0,4
850,France,Female,35.0,80992.8,0.0,1,1,1,0,5
661,Germany,Female,64.0,189398.18,128751.65,2,0,0,1,8
659,France,Male,54.0,56787.8,133436.52,1,0,0,0,8
454,Spain,Male,40.0,148309.98,123177.01,1,0,0,0,2
708,France,Female,59.0,179673.11,0.0,1,0,0,1,2
720,France,Female,37.0,138470.21,120328.88,2,1,1,0,2
785,France,Female,39.0,163798.41,130147.98,1,0,0,1,1
743,Spain,Female,36.0,33693.78,92716.96,1,1,1,0,8
493,Spain,Female,48.0,48545.1,0.0,2,0,0,0,7
557,Spain,Male,34.0,123427.98,0.0,1,1,1,0,3
850,France,Male,40.0,174183.44,76914.21,1,0,0,0,1
799,France,Female,32.0,17938.0,106045.92,2,1,1,0,3
756,France,Male,34.0,90059.04,103133.26,1,1,1,0,1
752,France,Male,38.0,137694.23,145974.79,2,1,1,0,0
696,Spain,Female,36.0,65039.9,0.0,3,0,0,0,3
630,Spain,Female,49.0,162858.29,0.0,2,1,1,0,1
659,Spain,Female,38.0,35701.06,0.0,2,1,1,0,9
685,Spain,Male,39.0,18826.06,0.0,2,1,1,0,9
599,Spain,Female,31.0,130086.47,0.0,1,1,1,1,3
559,Spain,Female,31.0,143360.56,139183.06,1,1,1,0,1
615,Spain,Male,19.0,159920.92,0.0,2,0,0,0,5
580,Germany,Female,36.0,12099.67,74974.89,1,1,1,0,3
487,Spain,Male,44.0,53087.98,61691.45,1,1,1,0,6
646,Germany,Female,35.0,142839.82,121952.75,2,1,1,0,1
811,France,Female,35.0,178.19,0.0,1,1,1,0,7
526,Spain,Male,35.0,105618.14,0.0,2,1,1,0,5
767,Spain,Male,37.0,24734.25,0.0,2,1,1,0,7
548,France,Female,33.0,82245.67,80107.83,2,1,1,0,1
737,Spain,Female,45.0,177695.67,0.0,2,1,1,0,2
613,Germany,Male,40.0,107961.11,147856.82,3,0,0,1,1
711,Spain,Male,36.0,55207.41,0.0,2,0,0,0,8
850,Spain,Female,53.0,182633.63,65407.16,2,0,0,1,7
752,France,Female,53.0,51587.04,114233.18,1,1,1,0,8
710,France,Female,37.0,115403.31,0.0,2,0,0,0,5
664,Spain,Female,53.0,186392.99,187602.18,1,0,0,1,7
510,France,Female,22.0,44374.44,156834.34,1,0,0,0,3
577,France,Female,34.0,84033.35,0.0,2,1,1,0,2
529,France,Male,42.0,82276.62,157498.9,1,1,1,0,1
757,Spain,Female,44.0,177528.92,0.0,2,0,0,0,9
691,France,Male,41.0,56850.92,0.0,1,1,1,1,2
621,Spain,Male,34.0,47972.65,0.0,1,0,0,0,8
709,Spain,Male,35.0,104982.39,0.0,2,0,0,0,2
756,Spain,Male,19.0,133535.29,130274.22,1,1,1,0,4
788,France,Female,41.0,25571.37,0.0,1,1,1,0,6
705,France,Female,39.0,96075.55,149379.66,2,0,0,0,5
483,France,Male,29.0,81634.45,0.0,1,1,1,0,9
719,Spain,Male,35.0,165008.97,100829.94,1,1,1,0,1
793,Germany,Female,32.0,138191.81,96408.98,1,1,1,0,1
593,France,Male,41.0,99136.49,0.0,2,1,1,0,6
551,France,Male,52.0,63584.55,0.0,1,0,0,1,1
690,France,Male,39.0,160532.88,0.0,2,0,0,0,6
823,France,Male,71.0,162683.06,149105.08,1,1,1,0,5
512,Spain,Male,39.0,134878.19,0.0,1,0,0,0,3
802,Spain,Male,41.0,134626.3,0.0,2,1,1,0,5
450,Spain,Female,34.0,175480.93,0.0,2,0,0,0,2
651,Germany,Male,41.0,174337.68,90218.11,1,0,0,0,1
697,France,Female,33.0,172524.51,87347.7,1,0,0,0,1
611,France,Male,28.0,25395.83,0.0,2,0,0,0,2
643,France,Female,33.0,184856.89,137811.75,1,1,1,0,0
822,France,Male,37.0,182624.93,105563.0,1,0,0,0,3
632,France,Male,38.0,192505.62,0.0,2,0,0,0,4
575,Spain,Female,26.0,112507.63,0.0,2,0,0,0,7
672,France,Male,31.0,177295.92,91125.75,1,0,0,0,6
517,Spain,Male,39.0,12465.51,0.0,2,1,1,0,3
621,Spain,Male,39.0,36122.96,0.0,2,0,0,0,8
775,Germany,Female,77.0,37836.64,135120.56,1,0,0,0,6
600,France,Male,29.0,34747.43,0.0,2,1,1,0,8
640,France,Male,28.0,131097.9,0.0,2,1,1,0,7
752,France,Female,36.0,105280.55,86837.95,1,1,1,0,1
613,France,Male,26.0,149653.81,100446.57,1,1,1,0,4
484,France,Female,32.0,139390.99,0.0,2,1,1,0,3
511,France,Female,33.0,132436.71,0.0,2,0,0,0,3
745,France,Female,32.0,179705.13,0.0,4,1,1,1,2
786,Spain,Female,32.0,15796.66,114512.59,1,0,0,0,6
727,France,Male,35.0,142754.71,136364.46,1,0,0,0,5
622,France,Male,31.0,2578.43,106260.67,1,1,1,0,5
794,France,Male,24.0,88992.05,146126.75,1,1,1,0,10
636,Spain,Male,52.0,32936.44,111284.53,1,1,1,1,4
741,Spain,Female,42.0,39122.58,121056.63,2,0,0,0,9
687,France,Male,34.0,191092.62,128270.56,1,0,0,0,5
660,Spain,Male,30.0,129149.06,0.0,2,0,0,0,4
660,France,Male,35.0,13218.6,0.0,2,0,0,0,7
617,France,Female,79.0,160589.18,0.0,1,1,1,0,7
762,France,Male,32.0,179657.83,191775.65,1,0,0,0,10
752,Spain,Female,35.0,44335.54,0.0,1,0,0,1,2
561,Spain,Male,34.0,29217.37,85141.79,2,1,1,0,4
609,France,Male,26.0,43651.49,126392.18,1,1,1,0,10
803,France,Male,28.0,159654.0,0.0,2,0,0,0,3
556,France,Female,40.0,17992.94,129860.37,1,0,0,0,9
531,France,Female,53.0,141501.45,127642.44,1,0,0,1,5
411,France,Female,35.0,93825.78,0.0,2,1,1,0,2
587,Germany,Female,44.0,41852.24,125584.17,2,1,1,1,5
683,Spain,Male,56.0,97629.31,50911.21,3,0,0,1,7
654,France,Male,29.0,37065.66,91955.61,1,0,0,0,2
670,Germany,Female,36.0,38614.69,84266.44,2,0,0,0,2
655,France,Female,36.0,87816.86,147149.59,1,1,1,0,2
752,France,Female,36.0,184866.86,0.0,2,0,0,0,7
534,France,Female,23.0,160176.47,104822.45,1,1,1,0,5
635,France,Male,42.0,164357.1,146766.72,2,1,1,0,1
491,Germany,Male,70.0,17818.33,148745.92,2,1,1,0,6
516,France,Male,27.0,142680.64,0.0,1,0,0,1,9
530,France,Female,48.0,85081.09,0.0,1,0,0,0,0
687,Spain,Male,35.0,176450.19,0.0,2,1,1,0,3
684,France,Female,41.0,121967.88,135203.81,2,1,1,0,6
706,Germany,Male,23.0,127187.04,93301.97,2,1,1,0,2
490,Germany,Male,33.0,108313.34,96341.0,2,0,0,0,5
796,France,Male,44.0,57205.55,165326.2,1,1,1,0,8
849,France,Male,27.0,157891.86,0.0,2,1,1,0,0
779,France,Female,41.0,86927.53,99786.2,1,0,0,0,10
794,Spain,Female,22.0,107753.07,114440.24,1,1,1,0,4
748,Spain,Male,36.0,82158.14,141573.55,1,0,0,0,4
663,Spain,Female,22.0,29135.89,0.0,1,0,0,1,9
645,Spain,Female,55.0,17095.49,133676.65,1,1,1,0,1
464,France,Female,33.0,100447.53,147493.7,2,0,0,0,10
737,France,Male,54.0,83470.4,0.0,1,0,0,1,9
590,France,Female,29.0,121846.81,0.0,2,0,0,0,4
522,Germany,Female,37.0,129107.59,95022.57,1,1,1,0,3
648,France,Female,34.0,54726.43,0.0,1,0,0,0,3
754,France,Male,37.0,116141.72,0.0,1,1,1,0,6
669,France,Male,50.0,124872.42,149713.61,3,1,1,1,4
648,Germany,Female,43.0,186438.86,107963.38,1,0,0,1,1
763,France,Male,40.0,134281.11,0.0,2,0,0,0,3
790,Spain,Male,32.0,91044.47,0.0,1,0,0,0,3
581,France,Male,37.0,74320.75,0.0,2,1,1,0,7
703,France,Male,43.0,9704.66,0.0,2,0,0,0,8
571,France,Female,33.0,128600.49,102017.25,2,0,0,0,9
657,Spain,Female,27.0,6468.24,0.0,2,0,0,0,8
737,France,Male,44.0,57898.58,0.0,2,0,0,0,7
793,Spain,Male,29.0,192120.66,96674.55,2,0,0,0,8
783,Spain,Female,44.0,164213.53,81811.71,1,0,0,1,3
751,Spain,Male,33.0,117547.76,79281.61,1,0,0,0,4
579,France,Male,31.0,26149.25,0.0,2,0,0,0,6
655,Germany,Female,36.0,9181.66,122314.39,1,0,0,0,10
614,Germany,Male,43.0,166588.76,140733.74,1,1,1,0,8
678,Germany,Male,49.0,195053.58,116933.11,1,0,0,1,2
562,Spain,Male,41.0,85787.31,165445.04,2,0,0,0,5
711,Germany,Female,53.0,102428.51,123805.03,1,0,0,0,5
620,France,Male,37.0,71175.94,107548.94,1,0,0,0,0
437,France,Male,49.0,166440.32,111634.29,2,1,1,0,9
691,Germany,Female,41.0,148848.76,109153.96,3,1,1,1,8
552,Spain,Female,34.0,140286.69,0.0,2,0,0,0,4
765,Germany,Male,34.0,104220.5,86055.17,2,1,1,0,5
707,Germany,Female,51.0,70778.63,98438.23,1,0,0,1,10
764,Spain,Male,29.0,65868.28,0.0,2,0,0,0,5
585,France,Female,32.0,171482.56,144705.87,2,0,0,0,8
784,France,Male,31.0,143204.41,0.0,2,1,1,0,7
605,France,Male,41.0,28427.84,91612.91,1,1,1,0,5
699,Spain,Male,40.0,78387.32,0.0,1,0,0,0,2
544,France,Female,40.0,161076.92,0.0,1,1,1,0,7
803,France,Female,32.0,54277.45,192122.84,1,1,1,1,9
735,France,Male,41.0,137180.95,179904.0,1,1,1,0,7
673,France,Male,59.0,21063.71,178058.06,2,1,1,1,0
652,France,Male,30.0,152210.81,176166.56,2,1,1,0,2
694,France,Male,42.0,88890.75,156864.2,2,0,0,0,3
741,France,Female,44.0,190534.76,0.0,2,1,1,0,7
590,Spain,Male,30.0,83090.35,0.0,2,0,0,0,3
809,Spain,Female,33.0,141426.78,0.0,2,1,1,0,3
523,France,Male,34.0,51358.66,161588.89,1,1,1,0,2
540,France,Male,48.0,88703.04,109349.29,1,0,0,1,2
596,Spain,Female,29.0,116696.77,0.0,2,0,0,0,6
597,France,Female,36.0,7156.09,0.0,2,1,1,0,9
407,Spain,Male,37.0,49161.12,0.0,1,1,1,1,1
748,France,Male,60.0,126743.33,152335.7,1,0,0,1,0
562,France,Female,51.0,65390.46,124662.54,1,1,1,1,1
734,Germany,Female,47.0,138835.91,91522.04,2,1,1,0,10
710,France,Male,45.0,36154.66,0.0,2,1,1,0,1
539,Spain,Female,39.0,59755.14,62052.28,1,1,1,0,6
542,France,Male,32.0,125302.64,107871.72,1,0,0,0,7
717,France,Female,36.0,94274.72,99472.76,2,0,0,1,2
682,Spain,Female,50.0,102260.16,128039.01,1,1,1,0,10
515,France,Male,33.0,136028.97,0.0,2,1,1,0,2
526,Spain,Female,33.0,110114.38,114634.63,2,0,0,1,8
702,France,Male,26.0,100442.22,56738.47,2,1,1,1,5
651,Germany,Male,34.0,193597.94,90355.12,2,0,0,0,2
792,Germany,Male,36.0,1871.25,115725.24,2,0,0,0,5
817,Germany,Male,58.0,42831.11,114327.59,2,1,1,0,3
674,Germany,Female,36.0,182156.86,100762.64,1,0,0,0,6
641,France,Female,40.0,151648.66,0.0,1,0,0,1,9
513,Spain,Male,39.0,146738.83,89039.9,2,1,1,0,7
561,France,Male,34.0,12148.2,78829.53,1,1,1,0,1
627,Germany,Male,30.0,118029.09,112372.96,1,1,1,0,6
682,Germany,Male,81.0,50783.88,122029.15,1,1,1,0,6
683,France,Female,29.0,129891.66,157829.12,1,0,0,0,0
420,Germany,Female,31.0,9904.63,108377.75,2,1,1,0,1
670,France,Female,54.0,63213.31,95507.12,1,1,1,0,2
505,Germany,Male,43.0,137565.87,127146.68,1,0,0,0,6
580,Germany,Male,24.0,17185.95,133811.78,1,0,0,1,1
577,France,Male,36.0,143783.46,121092.47,2,1,1,0,3
773,Germany,Male,34.0,36823.28,126979.75,1,0,0,0,10
616,France,Male,37.0,154957.66,144235.73,2,0,0,1,5
763,France,Female,38.0,31892.82,152582.2,2,0,0,0,0
640,Spain,Male,43.0,191084.4,172478.15,1,0,0,1,9
592,France,Male,36.0,179718.17,126477.42,1,0,0,0,1
528,Spain,Male,43.0,159823.16,97473.87,2,1,1,0,7
630,France,Male,53.0,114110.97,138053.67,1,1,1,0,5
529,France,Female,31.0,60993.23,164003.05,2,1,1,0,2
546,France,Female,47.0,66408.01,0.0,1,1,1,1,8
753,France,Female,62.0,136398.9,0.0,2,1,1,0,6
772,Spain,Female,39.0,140709.25,122486.11,2,1,1,0,4
567,France,Male,36.0,8555.73,0.0,2,0,0,0,1
628,Germany,Female,45.0,115022.94,53667.44,1,0,0,0,6
658,France,Male,20.0,187638.34,0.0,2,0,0,0,7
679,Spain,Male,58.0,3829.13,109327.65,1,1,1,0,9
629,Spain,Male,34.0,119357.93,121151.05,1,0,0,0,1
731,Spain,Male,42.0,192175.52,101043.63,1,1,1,0,9
775,Germany,Male,33.0,128841.31,83501.66,2,0,0,0,3
660,Spain,Male,33.0,150422.35,80462.24,1,0,0,0,2
752,France,Male,39.0,188187.05,0.0,1,0,0,0,3
655,France,Male,37.0,1775.52,109093.41,2,0,0,0,6
543,Spain,Female,46.0,85086.78,140355.6,1,1,1,0,5
811,France,Male,42.0,3797.79,0.0,2,1,1,0,10
689,Germany,Male,45.0,150856.38,130170.82,2,0,0,0,0
531,France,Female,42.0,90537.47,0.0,2,1,1,0,2
515,France,Male,40.0,166370.81,109542.29,1,1,1,0,0
466,France,Female,41.0,178994.13,33563.95,2,0,0,1,3
782,France,Male,36.0,195681.43,148795.17,2,1,1,0,1
611,France,Male,64.0,53277.15,0.0,2,1,1,0,9
621,Germany,Male,40.0,172490.78,174126.75,3,0,0,1,8
604,Spain,Male,41.0,11819.84,0.0,1,0,0,0,3
655,Spain,Female,35.0,82900.25,106405.03,1,1,1,0,1
689,Spain,Male,38.0,82709.8,0.0,1,1,1,0,2
681,Spain,Male,30.0,180593.45,128393.29,1,1,1,0,2
643,Germany,Male,41.0,172363.41,127841.52,1,0,0,0,2
617,France,Female,24.0,91195.12,137295.19,2,1,1,0,4
638,Spain,Female,55.0,108987.25,155828.22,1,1,1,1,2
743,France,Male,39.0,44265.28,0.0,2,0,0,0,6
828,Germany,Female,25.0,116613.26,144351.86,1,0,0,0,7
776,Spain,Male,35.0,148527.56,106365.29,1,1,1,0,8
540,Germany,Male,35.0,84239.46,127801.88,1,1,1,0,7
616,Germany,Female,45.0,62002.04,122793.96,1,1,1,0,4
628,Germany,Male,38.0,46044.48,113525.84,1,0,0,1,10
667,Spain,Female,23.0,169669.33,136100.69,2,0,0,1,6
615,France,Male,30.0,156346.84,0.0,2,1,1,0,7
543,France,Male,30.0,157711.18,140916.81,1,0,0,0,4
553,France,Female,31.0,89087.4,0.0,2,1,1,0,4
554,Germany,Male,26.0,8742.36,121365.39,1,1,1,0,4
684,Spain,Female,36.0,117038.96,0.0,1,0,0,0,4
452,France,Female,35.0,164241.67,0.0,2,0,0,0,7
606,France,Male,47.0,137720.56,93578.68,2,1,1,1,3
629,France,Male,40.0,106.67,0.0,1,0,0,0,9
659,Spain,Female,33.0,1539.21,115409.6,1,1,1,0,8
493,France,Female,33.0,59659.53,90791.69,1,1,1,0,8
794,France,Female,62.0,173586.63,123681.32,3,0,0,1,9
554,France,Female,44.0,126033.9,92436.86,1,0,0,0,6
796,Germany,Female,52.0,62808.93,167194.36,1,1,1,1,9
807,France,Female,36.0,147007.33,0.0,2,1,1,0,4
500,Germany,Male,44.0,196261.64,160838.13,2,0,0,0,9
722,Spain,Male,43.0,44560.17,0.0,1,0,0,1,1
559,Spain,Female,40.0,18917.95,144470.77,1,1,1,0,7
584,Spain,Female,38.0,4525.4,0.0,2,1,1,0,3
834,Germany,Female,68.0,93112.2,130169.27,2,1,1,0,9
754,Spain,Male,35.0,9658.41,0.0,2,1,1,0,4
590,France,Male,43.0,182627.25,81076.8,2,1,1,1,7
740,France,Male,36.0,13177.4,0.0,1,1,1,0,7
502,Germany,Female,57.0,43568.31,101465.31,1,0,0,1,3
733,France,Male,48.0,117830.57,0.0,1,1,1,0,5
755,Germany,Female,37.0,117396.25,113865.23,2,1,1,0,0
554,Spain,Female,46.0,96929.24,87603.35,3,1,1,1,7
534,France,Male,36.0,36275.94,120037.96,1,0,0,0,4
656,Spain,Male,33.0,116706.0,0.0,2,0,0,0,4
575,Germany,Male,49.0,168080.53,121205.15,4,1,1,1,7
480,Spain,Male,47.0,25887.89,75408.33,1,0,0,1,8
575,France,Male,40.0,122488.59,0.0,2,1,1,0,5
672,France,Female,40.0,113171.61,0.0,1,0,0,1,3
758,Spain,Female,35.0,100365.51,0.0,2,0,0,0,5
682,France,Male,50.0,124151.37,121818.84,2,1,1,0,6
501,France,Female,29.0,112664.24,0.0,2,0,0,0,8
746,Germany,Male,34.0,183494.87,141806.0,2,1,1,0,6
556,France,Female,51.0,198810.65,61354.14,1,0,0,1,8
823,Germany,Female,53.0,131259.6,124954.94,1,1,1,1,4
491,Germany,Female,68.0,116471.14,95039.12,1,1,1,1,1
638,France,Female,29.0,15336.4,103417.74,1,1,1,0,9
734,France,Male,45.0,99593.28,0.0,2,0,0,0,2
555,France,Male,40.0,170514.21,43028.77,1,0,0,0,10
745,Germany,Female,44.0,34265.08,119638.21,1,1,1,1,0
728,France,Male,37.0,106977.53,122689.51,2,0,0,1,3
626,France,Male,44.0,164287.86,0.0,2,0,0,0,10
